Scenario,Ticker,MeanNetPnL,MedianNetPnL,Trades,Dates,NonFlatHit,Suite
sp600_med,CTRE,0.00152591464501785,0.0,11,18,0.6363636363636364,QQQ
sp600_med,AWI,0.0007221812797704278,0.0,1,18,1.0,QQQ
sp600_med,MSGS,0.0004796812105881168,0.0,10,18,0.6,QQQ
sp600_med,PJT,0.0004025911727035672,0.0,10,18,0.6,QQQ
sp600_med,SPSC,0.0003290259370958999,0.0,10,18,0.5,QQQ
sp600_med,EIG,0.0003118429130589333,-0.0,11,18,0.5454545454545454,QQQ
sp600_med,AMPH,0.00027024337473916123,0.0,4,18,0.75,QQQ
sp600_med,QTWO,0.0002561665888808004,-0.0,16,18,0.5,QQQ
sp600_med,SEM,0.00023757650949086126,0.0,11,18,0.5454545454545454,QQQ
sp600_med,TDC,9.885887266635574e-05,0.0002150772135975,16,18,0.625,QQQ
sp600_med,CNK,0.0,0.0,0,18,,QQQ
sp600_med,LQDT,0.0,0.0,0,18,,QQQ
sp600_med,GRBK,-0.00018049104150589992,0.0,2,18,0.5,QQQ
sp600_med,COLL,-0.00036117579108556667,0.0,4,18,0.5,QQQ
sp600_med,CALX,-0.00040779561861346115,-0.0,16,18,0.5,QQQ
sp600_med,AHH,-0.0005261499313087333,0.0,15,18,0.4666666666666667,QQQ
sp600_med,ADUS,-0.0006058351132358555,0.0,11,18,0.45454545454545453,QQQ
sp600_med,BOX,-0.0006981180608605778,-0.0,15,18,0.6,QQQ
sp600_med,SSTK,-0.0007246152389344999,0.0,16,18,0.5,QQQ
sp600_med,WD,-0.0009206913859961337,0.0,9,18,0.4444444444444444,QQQ
sp600_med,VTOL,-0.0009586087295010998,0.0,16,18,0.5,QQQ
sp600_med,CVI,-0.001023526422926322,0.0,2,18,0.0,QQQ
sp600_med,KALU,-0.0012444565491638278,0.0,11,18,0.5454545454545454,QQQ
sp600_med,HASI,-0.0013345617014766332,0.0,14,18,0.5,QQQ
sp600_med,TRNO,-0.0017419107242518889,0.0,8,18,0.5,QQQ
sp600_med,QRVO,-0.00175290319567995,-0.0,16,18,0.5,QQQ
sp600_med,MMI,-0.0018078087569042055,0.0,9,18,0.4444444444444444,QQQ
sp600_med,SPNT,-0.0018413300695917778,0.0,5,18,0.4,QQQ
sp600_med,TGTX,-0.0019664962251313475,-0.0004207455589827,15,18,0.4666666666666667,QQQ
sp600_med,NXRT,-0.0020984996406406943,0.0,10,18,0.5,QQQ
sp600_med,CABO,-0.002217819584250522,-0.0007170357238727499,18,18,0.5,QQQ
sp600_med,PINC,-0.0023575794034769127,-0.0019792205619933497,17,18,0.4117647058823529,QQQ
sp600_med,CHEF,-0.0023844679319760115,0.0,6,18,0.5,QQQ
sp600_med,ATEN,-0.0024335969544099943,0.0,6,18,0.5,QQQ
sp600_med,ARR,-0.002512311040631017,0.0,11,18,0.45454545454545453,QQQ
sp600_med,DEA,-0.0025920909281844,7.25411389909e-05,17,18,0.5294117647058824,QQQ
sp600_med,UE,-0.002637330285894772,0.0,8,18,0.5,QQQ
sp600_med,CWEN,-0.002688764462693172,-2.5318302343649984e-05,18,18,0.5,QQQ
sp600_med,CWEN-A,-0.002836462427194811,-0.0016469092254341499,18,18,0.4444444444444444,QQQ
sp600_med,KOP,-0.0029377762397413,0.0,7,18,0.42857142857142855,QQQ
sp600_med,MYRG,-0.0030426952341668224,0.0,4,18,0.25,QQQ
sp600_med,IBP,-0.0031089150268282556,0.0,5,18,0.6,QQQ
sp600_med,TPH,-0.003206185545627133,0.0,7,18,0.14285714285714285,QQQ
sp600_med,XHR,-0.003209306378773078,-0.00014125397115125,15,18,0.4666666666666667,QQQ
sp600_med,CSW,-0.0032382415142118664,0.0,5,18,0.4,QQQ
sp600_med,YELP,-0.0033676586402975168,0.0,7,18,0.14285714285714285,QQQ
sp600_med,EVTC,-0.0034027521950233557,0.0,14,18,0.42857142857142855,QQQ
sp600_med,NOG,-0.0036058569200469997,-0.0015020920295251,16,18,0.4375,QQQ
sp600_med,PCRX,-0.0036628990833577446,0.0005221884826186499,15,18,0.6666666666666666,QQQ
sp600_med,VIRT,-0.003792798252140172,-0.0,6,18,0.16666666666666666,QQQ
sp600_med,AAMI,-0.0039925635838351774,-6.68528891916e-05,14,18,0.42857142857142855,QQQ
sp600_med,AAT,-0.0039989826974807215,0.0,12,18,0.4166666666666667,QQQ
sp600_med,SUPN,-0.004019102496331421,-0.0,5,18,0.2,QQQ
sp600_med,TRIP,-0.004144190228846923,-0.0013701526053730502,16,18,0.4375,QQQ
sp600_med,JBTM,-0.004164248469426033,0.0,10,18,0.4,QQQ
sp600_med,ANGI,-0.004194096267270361,-0.0,7,18,0.42857142857142855,QQQ
sp600_med,AMSF,-0.004278459224778672,-0.0011787716526813,15,18,0.3333333333333333,QQQ
sp600_med,TFIN,-0.004554124153835667,0.0,15,18,0.6,QQQ
sp600_med,COOP,-0.004694197871616822,-0.0,7,18,0.2857142857142857,QQQ
sp600_med,AROC,-0.004715311002790961,0.0,9,18,0.4444444444444444,QQQ
sp600_med,ENVA,-0.004737352370868639,0.0,6,18,0.3333333333333333,QQQ
sp600_med,MARA,-0.004748795026425995,0.0,15,18,0.4666666666666667,QQQ
sp600_med,NAVI,-0.004793536565204628,-0.00080813552571055,14,18,0.35714285714285715,QQQ
sp600_med,PMT,-0.005032326516645678,-0.0041016843058843,13,18,0.23076923076923078,QQQ
sp600_med,UNIT,-0.005346689204944428,0.0,13,18,0.46153846153846156,QQQ
sp600_med,SXC,-0.005462143085646522,-0.0051127674818695,13,18,0.23076923076923078,QQQ
sp600_med,GNL,-0.005522277981179362,-0.0007607632184367999,15,18,0.4666666666666667,QQQ
sp600_med,AVNS,-0.0057345162827471,0.0,16,18,0.5,QQQ
sp600_med,PARR,-0.0058980787926823115,-0.001017747932105,15,18,0.4,QQQ
sp600_med,ENR,-0.006284603492911877,-0.00517929022882055,16,18,0.375,QQQ
sp600_med,VRTS,-0.0064516713073429505,-0.0036789774484289,15,18,0.26666666666666666,QQQ
sp600_med,HBI,-0.0065329908079142,0.0,9,18,0.4444444444444444,QQQ
sp600_med,ALEX,-0.006610217653093515,-0.004209955949530849,16,18,0.25,QQQ
sp600_med,AL,-0.006648121853521123,0.0,11,18,0.45454545454545453,QQQ
sp600_med,NMIH,-0.0066888728391381385,-0.00743502147695395,14,18,0.2857142857142857,QQQ
sp600_med,BKU,-0.006758468045560867,-0.0026682187561984,18,18,0.5,QQQ
sp600_med,TWO,-0.006873853959831828,0.0,8,18,0.25,QQQ
sp600_med,ENOV,-0.006899215214583739,-0.0073480492972136,18,18,0.3888888888888889,QQQ
sp600_med,ETSY,-0.007117836916887856,-0.015617160309833601,18,18,0.3333333333333333,QQQ
sp600_med,ESI,-0.007277464360038911,-2.2825700843740653e-05,15,18,0.4666666666666667,QQQ
sp600_med,KN,-0.007323306206969348,-0.0002319763266515289,13,18,0.38461538461538464,QQQ
sp600_med,DEI,-0.00741683665952001,-0.0043162078560007,14,18,0.21428571428571427,QQQ
sp600_med,SHAK,-0.007461583770958529,0.0,5,18,0.4,QQQ
sp600_med,KW,-0.007693622538620705,-0.00445462133537695,15,18,0.26666666666666666,QQQ
sp600_med,XNCR,-0.007921994856375082,-0.0,11,18,0.36363636363636365,QQQ
sp600_med,HI,-0.008044344378905057,-0.0,16,18,0.5,QQQ
sp600_med,VBTX,-0.008147081165421306,0.0,15,18,0.4666666666666667,QQQ
sp600_med,APLE,-0.008342849538815256,-0.0081308577081147,18,18,0.2777777777777778,QQQ
sp600_med,GOGO,-0.008421806158460428,-0.00524860220240315,16,18,0.375,QQQ
sp600_med,HCI,-0.008476223774124266,0.0,10,18,0.2,QQQ
sp600_med,CZR,-0.008521486489044668,-0.0023809043312795,16,18,0.375,QQQ
sp600_med,KAR,-0.008602042417359805,0.0,13,18,0.46153846153846156,QQQ
sp600_med,NBHC,-0.008827125790256933,-0.0002559120324149,15,18,0.4666666666666667,QQQ
sp600_med,ALGT,-0.009116810938991169,0.0,14,18,0.5,QQQ
sp600_med,BCC,-0.0093079922765848,0.0,8,18,0.375,QQQ
sp600_med,AOSL,-0.009430240729128339,-0.0026171016628645,17,18,0.47058823529411764,QQQ
sp600_med,BLMN,-0.009935181977681404,-0.00181158393862865,16,18,0.4375,QQQ
sp600_med,MXL,-0.009974855031764011,-0.0046827875626188,15,18,0.3333333333333333,QQQ
sp600_med,QNST,-0.010062922715363116,-0.00061470218007295,12,18,0.25,QQQ
sp600_med,PEB,-0.010101319572366067,-0.0048941540206222,17,18,0.4117647058823529,QQQ
sp600_med,ENPH,-0.010222724488822076,0.0,14,18,0.42857142857142855,QQQ
sp600_med,OUT,-0.010492789146644456,-0.0052034496632084,15,18,0.3333333333333333,QQQ
sp600_med,MC,-0.010541490135520295,-0.0025852206973077003,16,18,0.3125,QQQ
sp600_med,SABR,-0.010574703088000296,-0.0084505383353778,15,18,0.3333333333333333,QQQ
sp600_med,MTUS,-0.010575729374611561,0.0,13,18,0.38461538461538464,QQQ
sp600_med,INN,-0.01083135708126445,-0.0062275528089998,18,18,0.3333333333333333,QQQ
sp600_med,TNDM,-0.01089877434561466,-0.0031376175999108,15,18,0.4,QQQ
sp600_med,CCS,-0.011262578644220266,0.0,12,18,0.3333333333333333,QQQ
sp600_med,PLAY,-0.011615380300531504,0.0,13,18,0.46153846153846156,QQQ
sp600_med,PRKS,-0.012566461527846655,-0.0077168880008048,13,18,0.3076923076923077,QQQ
sp600_med,APAM,-0.012727068262519133,-0.010133883420526499,15,18,0.3333333333333333,QQQ
sp600_med,SFBS,-0.01317458548511231,-0.0051194514552064495,16,18,0.25,QQQ
sp600_med,MWA,-0.013180538893925222,-0.00724730075914325,18,18,0.2777777777777778,QQQ
sp600_med,ZWS,-0.013854768496419626,-0.009451816851358,15,18,0.26666666666666666,QQQ
sp600_med,LGIH,-0.015252375846900833,-0.0079709904275762,15,18,0.3333333333333333,QQQ
sp600_med,CENTA,-0.015407831965023704,-0.017693292455338648,18,18,0.2777777777777778,QQQ
sp600_med,SEDG,-0.015474050806972846,-0.01043858298071355,18,18,0.3888888888888889,QQQ
sp600_med,BOOT,-0.016575197412909134,-0.0032605459461797,11,18,0.09090909090909091,QQQ
sp600_med,VCYT,-0.016578938704457275,-0.01146133674396145,13,18,0.23076923076923078,QQQ
sp600_med,FOXF,-0.017243630620905604,-0.0080861985807572,13,18,0.23076923076923078,QQQ
sp600_med,RUN,-0.018937379198745174,-0.01103446379968875,15,18,0.3333333333333333,QQQ
sp600_med,SBH,-0.02127716535445716,-0.0176077212962079,18,18,0.3333333333333333,QQQ
sp600_med,DAN,-0.022584422194048024,-0.0189501457263294,18,18,0.2777777777777778,QQQ
sp600_med,PRLB,-0.02760400325629204,0.0,16,18,0.5625,QQQ
sp600_short,FTRE,0.03282072371872616,0.0434263147462121,9,9,0.7777777777777778,QQQ
sp600_short,HCC,0.018322446747795075,0.0063024385391783,13,18,0.6923076923076923,QQQ
sp600_short,NABL,0.011421187947151478,0.0,15,18,0.4666666666666667,QQQ
sp600_short,KGS,0.009104320785809836,0.00122001446286655,5,8,0.8,QQQ
sp600_short,MIR,0.007893998507336193,0.00420074112832895,16,18,0.6875,QQQ
sp600_short,GDYN,0.006747813134769773,0.00039825122297785,13,18,0.6923076923076923,QQQ
sp600_short,PTGX,0.006295778204023966,0.0,6,18,0.8333333333333334,QQQ
sp600_short,CARG,0.005091368264301984,0.003077355881139,14,18,0.7142857142857143,QQQ
sp600_short,AMR,0.0035625796535635615,-0.0,11,18,0.7272727272727273,QQQ
sp600_short,GO,0.003344225982803534,0.0,13,18,0.46153846153846156,QQQ
sp600_short,OGN,0.003039949421559922,0.0,13,18,0.6153846153846154,QQQ
sp600_short,DOCN,0.0030363394835257896,0.006735900600391699,16,18,0.6875,QQQ
sp600_short,KRYS,0.0029355883221959442,0.0,10,18,0.6,QQQ
sp600_short,BL,0.002145594415245056,-0.0,11,18,0.5454545454545454,QQQ
sp600_short,CNR,0.0014002354031419108,0.0,8,18,0.5,QQQ
sp600_short,FCPT,0.0004270134242403112,0.0,6,18,0.5,QQQ
sp600_short,VSCO,0.0004128467629211783,-0.0,12,18,0.6666666666666666,QQQ
sp600_short,CXM,0.00038478250379656655,0.0,14,18,0.42857142857142855,QQQ
sp600_short,GSHD,0.0003307578619726832,0.0,9,18,0.5555555555555556,QQQ
sp600_short,FBRT,0.00027152341964414465,0.0,14,18,0.42857142857142855,QQQ
sp600_short,INSP,2.383083164908925e-05,0.0,14,18,0.5,QQQ
sp600_short,EXPI,-3.6537063026005778e-06,0.00703641154615955,18,18,0.6111111111111112,QQQ
sp600_short,INSW,-0.00012206940518128876,0.0,11,18,0.6363636363636364,QQQ
sp600_short,KREF,-0.00023213560645460565,0.0,12,18,0.5,QQQ
sp600_short,TALO,-0.00033946848167318365,0.0,11,18,0.5454545454545454,QQQ
sp600_short,ARLO,-0.0004410340149732995,-0.0,13,18,0.5384615384615384,QQQ
sp600_short,PAYO,-0.0005426352639644499,0.0,10,18,0.4,QQQ
sp600_short,PI,-0.0006414965631599664,0.0,9,18,0.5555555555555556,QQQ
sp600_short,EPRT,-0.0006810825105193722,0.0,13,18,0.46153846153846156,QQQ
sp600_short,SMPL,-0.0007560717168053388,0.0,7,18,0.5714285714285714,QQQ
sp600_short,HTZ,-0.0012113890280401477,0.0,16,18,0.5,QQQ
sp600_short,ASO,-0.001778725068625611,0.0059171970390598,17,18,0.5294117647058824,QQQ
sp600_short,CRC,-0.002055757072280778,0.00081945551981105,15,18,0.6,QQQ
sp600_short,ASIX,-0.0020618920963393055,-0.0003200305723544,16,18,0.5,QQQ
sp600_short,CARS,-0.002434838725818839,-0.004688102971252,17,18,0.4117647058823529,QQQ
sp600_short,PECO,-0.0024408800604839723,-0.00271400972069435,18,18,0.3333333333333333,QQQ
sp600_short,AHCO,-0.0024654670311238225,0.00011545681712165,17,18,0.5294117647058824,QQQ
sp600_short,SNCY,-0.002543316758638579,-0.00151001099163095,17,18,0.47058823529411764,QQQ
sp600_short,PLMR,-0.00256698739082585,0.0,11,18,0.2727272727272727,QQQ
sp600_short,BTU,-0.00278139552387655,0.0014326230349723,15,18,0.6666666666666666,QQQ
sp600_short,THRY,-0.002984263732219044,-0.00956633878646905,18,18,0.3333333333333333,QQQ
sp600_short,VRRM,-0.0032335492915509037,-0.00138869077038045,13,18,0.3076923076923077,QQQ
sp600_short,REYN,-0.003610661907620105,-0.002582572965877,12,18,0.16666666666666666,QQQ
sp600_short,GTES,-0.0037437431603210996,-0.00236058713780545,15,18,0.3333333333333333,QQQ
sp600_short,VCTR,-0.004082286401941389,-0.00159605549869865,13,18,0.3076923076923077,QQQ
sp600_short,KNTK,-0.0041000241418573,0.0,8,18,0.25,QQQ
sp600_short,JBGS,-0.0042476772731985446,-0.0009855699286873,15,18,0.4,QQQ
sp600_short,LBRT,-0.004403958165348872,0.0,11,18,0.45454545454545453,QQQ
sp600_short,MGY,-0.004818664289859344,-0.0004208718847866,14,18,0.42857142857142855,QQQ
sp600_short,AESI,-0.005136407896241225,-0.0030157551685806,10,12,0.4,QQQ
sp600_short,SLVM,-0.0051731072411096615,0.0,13,18,0.46153846153846156,QQQ
sp600_short,CRGY,-0.0051965841250793616,-0.0039084893616371,15,18,0.26666666666666666,QQQ
sp600_short,NATL,-0.00544226447485832,0.0016771775822553,5,5,0.6,QQQ
sp600_short,WHD,-0.005462312898621033,-0.0,9,18,0.2222222222222222,QQQ
sp600_short,NE,-0.005658890915094772,0.0,14,18,0.42857142857142855,QQQ
sp600_short,DFIN,-0.00614494927791455,-0.00311806726200785,17,18,0.4117647058823529,QQQ
sp600_short,CWK,-0.006226916466562855,-0.00217363908852415,15,18,0.4,QQQ
sp600_short,PHIN,-0.00630518811635925,0.0,5,8,0.4,QQQ
sp600_short,ACA,-0.006506643963850561,0.0,6,18,0.3333333333333333,QQQ
sp600_short,PRVA,-0.006595592501846133,-0.007579340339011399,17,18,0.4117647058823529,QQQ
sp600_short,GOLF,-0.0067423442322546556,-0.0023753617937184,13,18,0.3076923076923077,QQQ
sp600_short,PENG,-0.0068716991308013335,0.0,5,18,0.2,QQQ
sp600_short,ADNT,-0.006975835674769734,-0.0,10,18,0.4,QQQ
sp600_short,EMBC,-0.007243624393987683,-0.0011337016914308,14,18,0.35714285714285715,QQQ
sp600_short,FHB,-0.007726627095815706,-0.00024935884207455,14,18,0.42857142857142855,QQQ
sp600_short,IIPR,-0.007887938752446961,-0.0065477801796559,14,18,0.2857142857142857,QQQ
sp600_short,YOU,-0.008220002977354505,-0.0037828023460438,15,18,0.3333333333333333,QQQ
sp600_short,REZI,-0.008516305844069011,0.0,14,18,0.42857142857142855,QQQ
sp600_short,FBK,-0.00858561342746585,-0.0010910424611509,15,18,0.4,QQQ
sp600_short,PGNY,-0.00868961369227591,0.0,12,18,0.5,QQQ
sp600_short,RCUS,-0.008878198035696772,-0.014984333041683649,14,18,0.21428571428571427,QQQ
sp600_short,DV,-0.009059157017222638,-0.0026589875509167,14,18,0.2857142857142857,QQQ
sp600_short,NGVT,-0.00925028197913569,-0.0,12,18,0.4166666666666667,QQQ
sp600_short,STEP,-0.009494101776646871,-0.0017548676885627,13,18,0.3076923076923077,QQQ
sp600_short,STEL,-0.010246400951754494,-0.01704928254357125,18,18,0.3888888888888889,QQQ
sp600_short,SONO,-0.010328386062959433,-0.009191981001655851,17,18,0.4117647058823529,QQQ
sp600_short,HAYW,-0.010731575403945863,-0.007044421070200049,17,18,0.35294117647058826,QQQ
sp600_short,SNDR,-0.010778511301946427,-0.00170535023971425,14,18,0.35714285714285715,QQQ
sp600_short,ACT,-0.011265206048674994,-0.00994216839017685,17,18,0.11764705882352941,QQQ
sp600_short,SITM,-0.01272113453966274,0.0,13,18,0.38461538461538464,QQQ
sp600_short,DFH,-0.012836907919156705,-0.00189840226651355,12,18,0.25,QQQ
sp600_short,WSC,-0.012917409706574528,-0.0067288011949984995,16,18,0.375,QQQ
sp600_short,EYE,-0.013308311158846411,-0.02417828179992875,18,18,0.3888888888888889,QQQ
sp600_short,KTB,-0.01357882358603149,-0.0020166291021193,12,18,0.25,QQQ
sp600_short,JXN,-0.013672343967736356,-0.008944117060026902,14,18,0.21428571428571427,QQQ
sp600_short,CERT,-0.013918182130095035,-0.009911581849576499,15,18,0.26666666666666666,QQQ
sp600_short,MBC,-0.014022534115584321,-0.0049848305328423,11,15,0.2727272727272727,QQQ
sp600_short,HRMY,-0.014113971108594216,-0.00941220886580025,14,18,0.14285714285714285,QQQ
sp600_short,VIR,-0.014365822073754383,-0.00248768895031465,16,18,0.4375,QQQ
sp600_short,MCW,-0.0154941149641319,-0.01117862474949655,15,18,0.26666666666666666,QQQ
sp600_short,SDGR,-0.016386550800257128,-0.01056797141569105,17,18,0.4117647058823529,QQQ
sp600_short,CTKB,-0.016461884919373424,-0.0063957098049455,12,18,0.25,QQQ
sp600_short,RXO,-0.017015893260114625,-0.00055946825911895,14,16,0.42857142857142855,QQQ
sp600_short,FTDR,-0.017931478899056705,0.0,15,18,0.4666666666666667,QQQ
sp600_short,XPEL,-0.01887647491896545,-0.00990389560229575,17,18,0.47058823529411764,QQQ
sp600_short,CRSR,-0.0197089156414458,-0.0243976502687209,17,18,0.29411764705882354,QQQ
sp600_short,CLSK,-0.019973952471585427,-0.00529629742295175,12,18,0.25,QQQ
sp600_short,VSTS,-0.0240287053612505,-0.0093243218944458,5,5,0.2,QQQ
sp600_short,TMDX,-0.024307115789574403,-0.0,13,18,0.46153846153846156,QQQ
sp600_short,WS,-0.0290652773978739,-0.0211559996677792,2,3,0.0,QQQ
sp600_short,ICHR,-0.02952302795448407,-0.02528120121838185,17,18,0.23529411764705882,QQQ
