Ticker,Market,Sector,Size,Model,Threshold,Band,AUC,PR_AUC,CAGR,Sharpe,MaxDD,TradeRate,Scenario,Suite
SCVL,SPY,XLI,IJR,RF,0.55,0.02,0.4908586210905708,0.46807598739498113,0.3351459447472185,0.7949489165288459,-0.5006195122760939,0.9681668496158068,sp600_long,SPY
TRN,SPY,XLI,MDY,RF,0.6,0.1,0.5019370296302738,0.48491275286579216,0.2659772381111427,0.7933952842828075,-0.39104831783779115,0.7376509330406147,sp600_long,SPY
FELE,SPY,XLI,IJR,LR,0.65,0.1,0.4695400681308656,0.43928816539951066,0.26023666028522974,0.7923914852749039,-0.4876964592299762,0.991218441273326,sp600_long,SPY
CE,SPY,XLB,MDY,RF,0.575,0.06,0.4895678598821348,0.45435373454125133,0.32223440484917254,0.7902992159368754,-0.5036199574441846,0.7420417124039517,sp600_long,SPY
VIAV,SPY,XLK,,RF,0.575,0.02,0.5247395075382735,0.4865971055461153,0.24460299440612188,0.7879540024414521,-0.47616171582791433,0.995609220636663,sp600_long,SPY
AXL,SPY,XLI,MDY,LR,0.625,0.06,0.470577384246449,0.4446912336402371,0.3496558557501821,0.7843293488610102,-0.7327621272234239,0.9703622392974753,sp600_long,SPY
QDEL,SPY,XLV,IJR,LR,0.575,0.02,0.5163968714127284,0.4713053138080434,0.3126682854754461,0.7832626213443199,-0.5740610974138212,0.8507135016465422,sp600_long,SPY
WABC,SPY,XLF,IJR,LR,0.575,0.04,0.48630056959252227,0.4363016340167303,0.1930430264750289,0.7644140094307516,-0.32855122528927516,0.7771679473106476,sp600_long,SPY
KFY,SPY,XLI,IJR,LR,0.575,0.02,0.5194333506974591,0.49844572326800973,0.24715855608302495,0.7528843029819343,-0.38971565569332545,0.9769484083424808,sp600_long,SPY
ABM,SPY,XLI,IJR,RF,0.55,0.04,0.5105077880117664,0.5021000477702418,0.19795154184310015,0.7332318789412657,-0.3730971684822024,0.6092206366630076,sp600_long,SPY
SM,SPY,XLE,MDY,RF,0.55,0.06,0.502092050209205,0.4819343330606734,0.24531299275721863,0.7309085161010372,-0.3559691510462757,0.4489571899012075,sp600_long,SPY
NWBI,SPY,XLF,IJR,RF,0.55,0.02,0.4933361744992445,0.45095932000961736,0.1942798717305778,0.7221326646724743,-0.3705104912062127,0.9451152579582875,sp600_long,SPY
HTO,SPY,XLU,IJR,RF,0.65,0.04,0.5057822535265926,0.45829885319317676,0.14893319585203124,0.7029006324126098,-0.350099518095504,0.9659714599341384,sp600_long,SPY
SXI,SPY,XLI,IJR,RF,0.55,0.06,0.522640543334396,0.4865500771032904,0.15161106196331575,0.7012684986755894,-0.1965997525891886,0.3040614709110867,sp600_long,SPY
MTX,SPY,XLB,MDY,LR,0.55,0.04,0.5176232609581466,0.47187731841237956,0.22397383289287287,0.6960211439598492,-0.38754956086264436,0.9890230515916575,sp600_long,SPY
LZB,SPY,XLI,IJR,LR,0.575,0.02,0.52466413254795,0.48617433537030924,0.23960879864061768,0.6913149494815586,-0.4627651011520618,0.9989023051591658,sp600_long,SPY
BANC,SPY,XLF,IJR,RF,0.55,0.04,0.5277107613284822,0.45455890268764704,0.23005317090724886,0.6899256033543161,-0.4508702245587748,0.8122941822173436,sp600_long,SPY
FUL,SPY,XLB,MDY,RF,0.55,0.08,0.5124312624312625,0.4481401217895987,0.15560456409274104,0.6893311714128074,-0.1989935729656852,0.446761800219539,sp600_long,SPY
BHE,SPY,XLI,MDY,RF,0.625,0.1,0.5318695922089007,0.5029329018095212,0.22010323752464478,0.6827706191011148,-0.42685735182515117,0.7593406593406593,sp600_long,SPY
CFFN,SPY,XLF,IJR,LR,0.6,0.02,0.4874441964285714,0.426843908939213,0.19757576022247147,0.681202468523983,-0.42119124213150994,0.9440175631174533,sp600_long,SPY
ROCK,SPY,XLI,IJR,LR,0.65,0.04,0.5094903834017805,0.46929074084238254,0.23292681962437434,0.6691360434439575,-0.6248137458445735,0.9989023051591658,sp600_long,SPY
MNRO,SPY,XLB,IJR,RF,0.6,0.02,0.4726582180366624,0.4433246118011925,0.2194989601875359,0.6680756385604497,-0.40426504228608373,0.8430296377607025,sp600_long,SPY
WGO,SPY,XLI,IJR,LR,0.55,0.1,0.487325119661356,0.4515412657843044,0.21215722782767865,0.6665155895019964,-0.6935215190119562,0.531284302963776,sp600_long,SPY
CWT,SPY,XLU,IJR,LR,0.65,0.08,0.5375070337815551,0.49106014372559603,0.12281914432738716,0.6591445725471401,-0.30917047323726066,0.7661909989023051,sp600_long,SPY
TNC,SPY,XLI,IJR,LR,0.6,0.1,0.5014494574197725,0.46788353666191507,0.19387501762697834,0.6557590473676869,-0.3892473869144124,0.9967069154774972,sp600_long,SPY
CAL,SPY,XLB,IJR,RF,0.55,0.04,0.5084891281279542,0.48382657529444956,0.22389767561192264,0.6517960385953001,-0.7247508165098142,0.5718990120746432,sp600_long,SPY
UNF,SPY,XLI,IJR,RF,0.55,0.04,0.4822752300717941,0.44057252581941586,0.17219900378531627,0.6516797968274997,-0.412646980553403,0.7826564215148188,sp600_long,SPY
PFBC,SPY,XLF,IJR,RF,0.55,0.08,0.5006971677559913,0.47651345486616303,0.15558108877761456,0.6451754270498913,-0.3346532560746819,0.5214050493962679,sp600_long,SPY
SHEN,SPY,XLF,IJR,LR,0.6,0.04,0.49264123611781746,0.4632342144869191,0.21258643198435268,0.6443435837570741,-0.4833015066372416,0.9429198682766191,sp600_long,SPY
AEIS,SPY,XLK,MDY,LR,0.55,0.06,0.5056757698337431,0.4911087054980776,0.21975954400937558,0.6319607601515974,-0.6294358427855717,0.9286498353457738,sp600_long,SPY
ACIW,SPY,XLF,MDY,LR,0.6,0.02,0.4881496881496881,0.46199823706450294,0.202182944456208,0.6302300723967756,-0.5650919078369343,0.9890230515916575,sp600_long,SPY
RDN,SPY,XLF,MDY,RF,0.6,0.02,0.5318088282178361,0.5071503239617727,0.16464886622188346,0.6248847015906546,-0.3490043382259298,0.9978046103183315,sp600_long,SPY
LCII,SPY,XLI,IJR,RF,0.55,0.04,0.47983054950375215,0.4522930828974515,0.20587553430469074,0.6218547736201279,-0.6712006887791561,0.9220636663007684,sp600_long,SPY
HNI,SPY,XLI,IJR,LR,0.6,0.06,0.5286959715456584,0.494906753445925,0.1875259766854671,0.6215934177491738,-0.4249193703960603,0.9934138309549945,sp600_long,SPY
NEOG,SPY,XLB,IJR,LR,0.575,0.1,0.5108399110670978,0.46039193907835774,0.13340469560087165,0.6110255538387539,-0.23052941286168394,0.265642151481888,sp600_long,SPY
DCOM,SPY,XLF,IJR,RF,0.575,0.1,0.4898121694143083,0.46313144242498416,0.15997074691929458,0.6078909310472346,-0.3753239819841868,0.5806805708013172,sp600_long,SPY
PBI,SPY,XLI,MDY,LR,0.55,0.02,0.5269705297626008,0.47201120020483567,0.2043429596312425,0.6075905121965984,-0.49069522413322664,0.8133918770581778,sp600_long,SPY
IPAR,SPY,XLB,MDY,RF,0.6,0.02,0.54729181164463,0.52094400985547,0.18040596859106928,0.6017196721558846,-0.5644281465765009,0.9626783754116356,sp600_long,SPY
PFS,SPY,XLF,IJR,RF,0.55,0.06,0.48192882527627673,0.44236819897097956,0.12368134560921829,0.598255156629424,-0.2513154803028863,0.41931942919868276,sp600_long,SPY
AX,SPY,XLF,IJR,RF,0.55,0.1,0.5117804979695482,0.47789731759846144,0.10090096582395858,0.5978304760669007,-0.20588445016732837,0.17233809001097694,sp600_long,SPY
CRVL,SPY,XLI,IJR,RF,0.55,0.04,0.5209019410328929,0.48779460854470247,0.15417165008854217,0.589576278574611,-0.48127236288634323,0.7716794731064764,sp600_long,SPY
BLFS,SPY,XLY,,LR,0.6,0.08,0.532292591496498,0.5094515609671169,0.17336719134561784,0.580003080608421,-0.5019890769652617,0.4051054384017758,sp600_long,SPY
FORM,SPY,XLK,MDY,LR,0.625,0.08,0.48089202693057087,0.48269831376375777,0.18074500423740258,0.5762274750109943,-0.6467367642858824,0.7047200878155873,sp600_long,SPY
SEE,SPY,XLB,MDY,RF,0.575,0.02,0.5161107175092443,0.46749547591289375,0.16043081589918695,0.5722440218336352,-0.41674125060725786,0.75192096597146,sp600_long,SPY
HTLD,SPY,XLI,IJR,RF,0.575,0.1,0.4855049905636516,0.4495413836577551,0.11592780700850391,0.5676932189804815,-0.36368596760128125,0.566410537870472,sp600_long,SPY
UCTT,SPY,XLK,MDY,RF,0.55,0.08,0.49663833750509345,0.46856720155664294,0.17109532846633724,0.5667442343250785,-0.6598860844316677,0.562019758507135,sp600_long,SPY
CVBF,SPY,XLF,IJR,RF,0.575,0.06,0.4891620599359907,0.4424753783391925,0.1451763447189791,0.5643079514968007,-0.4214700060831933,0.7310647639956093,sp600_long,SPY
MKTX,SPY,XLRE,,RF,0.6,0.1,0.47781613372093024,0.4580848614818818,0.11352831716641254,0.5595139062594925,-0.3563408001314793,0.5753715498938429,sp600_long,SPY
GES,SPY,XLB,MDY,RF,0.55,0.06,0.5088043541533267,0.46739136443346785,0.16052646246252467,0.5548402794957029,-0.494184241253362,0.7552140504939627,sp600_long,SPY
PLUS,SPY,XLI,IJR,RF,0.6,0.1,0.49145460348779846,0.467429130567901,0.14651133726201304,0.5408805264971474,-0.5353465588068675,0.7200878155872668,sp600_long,SPY
MLKN,SPY,XLI,MDY,RF,0.55,0.1,0.5076160798962587,0.48224676477368716,0.12232920438544936,0.5379080180665343,-0.3149311764559102,0.26344676180021953,sp600_long,SPY
VYX,SPY,XLI,MDY,LR,0.575,0.06,0.504059829059829,0.46630181567958995,0.15293033471726503,0.5335202115971079,-0.5806166120916344,0.4818880351262349,sp600_long,SPY
SANM,SPY,XLI,MDY,RF,0.55,0.08,0.5373726318236411,0.5140600060007552,0.12304168224601808,0.532140187292918,-0.38048399488068574,0.4698133918770582,sp600_long,SPY
SLG,SPY,XLRE,MDY,LR,0.55,0.1,0.5152663451426914,0.4785105199684189,0.1330182644461464,0.52607274916208,-0.42931639043204817,0.37791932059447986,sp600_long,SPY
JBLU,SPY,XLY,MDY,RF,0.55,0.08,0.506847792468878,0.48498067602760997,0.14622596401776966,0.5244480417739509,-0.3107142155000985,0.25466520307354557,sp600_long,SPY
PRK,SPY,XLF,IJR,RF,0.55,0.08,0.5068738531442053,0.4742179343384355,0.11035964596873638,0.5243339330509873,-0.3594645129059214,0.5609220636663008,sp600_long,SPY
NEO,SPY,XLY,,LR,0.65,0.02,0.5267903217954335,0.47580735679005265,0.11858206175397479,0.5213494620122251,-0.7559771041794036,0.9769484083424808,sp600_long,SPY
NSIT,SPY,XLI,IJR,RF,0.55,0.06,0.48271336903555745,0.4709493132675916,0.10733790371346208,0.5136025417789122,-0.2929000381686484,0.4083424807903403,sp600_long,SPY
KLIC,SPY,XLK,MDY,RF,0.625,0.1,0.5137469586374696,0.45584609364569606,0.1376663384704646,0.5134780074381711,-0.5987157766047424,0.8068057080131723,sp600_long,SPY
SMP,SPY,XLB,IJR,RF,0.575,0.02,0.5029686215732727,0.5003735314262664,0.1304870496131194,0.5122963058925941,-0.33271548127399264,0.9923161361141603,sp600_long,SPY
OFG,SPY,XLF,IJR,LR,0.625,0.02,0.5377223372752434,0.5172137105038275,0.1299995700583263,0.509218955980014,-0.46550087865520284,1.0,sp600_long,SPY
LUMN,SPY,XLI,,LR,0.6,0.04,0.5197623277895902,0.47584466637517675,-0.12484032108233056,0.5020912704018092,-0.9644687826980125,0.973655323819978,sp600_long,SPY
UVV,SPY,XLP,IJR,LR,0.65,0.08,0.4926202465705851,0.4834888337496624,0.09306665342155451,0.4931890577372483,-0.26677418381831053,0.8990120746432492,sp600_long,SPY
TRMK,SPY,XLF,IJR,LR,0.65,0.08,0.49393907043101026,0.44233348071698897,0.11826001740169967,0.485974068739045,-0.48371679448782945,0.9286498353457738,sp600_long,SPY
HCSG,SPY,XLI,IJR,RF,0.55,0.06,0.49778055612091615,0.4741563428966051,0.11818075356985602,0.4838639768360327,-0.5541156517036844,0.747530186608123,sp600_long,SPY
INVA,SPY,XLV,MDY,RF,0.55,0.1,0.5171238498006161,0.49157671149323234,0.07691022324151353,0.479847144744026,-0.3356385319343248,0.5345773874862788,sp600_long,SPY
PBH,SPY,XLI,IJR,RF,0.575,0.1,0.5030072669550147,0.48107252912433296,0.06507852573946504,0.4794965282029202,-0.20995812095214894,0.2945054945054945,sp600_long,SPY
LXP,SPY,XLRE,MDY,RF,0.575,0.02,0.5306987106906753,0.4777113986968377,0.08912447469818141,0.4793583002080807,-0.3593548804413109,0.7070063694267515,sp600_long,SPY
FCF,SPY,XLF,IJR,RF,0.575,0.1,0.508606402465618,0.47577067975902776,0.0964457878301841,0.47702472056867246,-0.43103321190543364,0.5126234906695939,sp600_long,SPY
GIII,SPY,XLY,MDY,RF,0.55,0.06,0.5310905365702799,0.5251039052375734,0.11755804618582077,0.4764158585113198,-0.5857982809845017,0.7131868131868132,sp600_long,SPY
SIG,SPY,XLI,MDY,LR,0.55,0.1,0.5003913535033385,0.47872162138348756,0.06180183889071267,0.4750240423638113,-0.13454398315219596,0.031833150384193196,sp600_long,SPY
OI,SPY,XLB,MDY,LR,0.6,0.02,0.47601434873236703,0.45805244789171584,0.11321370277637954,0.47294032095148825,-0.7023173877548028,0.9407244785949506,sp600_long,SPY
TTMI,SPY,XLK,MDY,LR,0.625,0.08,0.5339994395431311,0.5157951493764175,0.11375002550017532,0.47138755209488004,-0.5447384769360062,0.9198682766190999,sp600_long,SPY
NPO,SPY,XLI,IJR,RF,0.6,0.1,0.5176199760627003,0.4920104235812739,0.11417349173324398,0.47027544182626974,-0.44216274736354444,0.6333699231613611,sp600_long,SPY
PATK,SPY,XLI,MDY,LR,0.65,0.06,0.5151208701879343,0.48112395199202707,0.10913584791778819,0.4617167418364237,-0.570185579474183,1.0,sp600_long,SPY
JBSS,SPY,XLP,IJR,LR,0.65,0.02,0.5369979266116978,0.5127133293371318,0.09159269661326697,0.45973474362678923,-0.5153582144571263,0.9989023051591658,sp600_long,SPY
FIZZ,SPY,XLP,IJR,RF,0.6,0.06,0.5298736770228748,0.47948234721806826,0.09415620394492397,0.45624505493890755,-0.3796941497387618,0.8364434687156971,sp600_long,SPY
HSII,SPY,XLI,IJR,RF,0.575,0.1,0.5139490936011455,0.4738065926443847,0.10305785926103117,0.45118045874559565,-0.43471462220259394,0.6684961580680571,sp600_long,SPY
CNXN,SPY,XLI,IJR,RF,0.55,0.02,0.504469727752946,0.4798933932600084,0.09943944267676863,0.4459813585313202,-0.46411907932572327,0.9066959385290889,sp600_long,SPY
SKY,SPY,XLB,IJR,RF,0.55,0.08,0.4984293955111736,0.45623006970612856,0.09765336490434695,0.4449488801166456,-0.5020975083953187,0.21514818880351264,sp600_long,SPY
OII,SPY,XLE,MDY,LR,0.6,0.1,0.5092118283951336,0.47772188420847816,0.10071843600934738,0.4448388891984121,-0.4754185918209284,0.5225027442371021,sp600_long,SPY
INDB,SPY,XLF,IJR,RF,0.575,0.06,0.48333818252351857,0.4530840373630766,0.09834217567032866,0.4441781240135967,-0.4029654588986671,0.6761800219538968,sp600_long,SPY
HTH,SPY,XLF,IJR,RF,0.55,0.02,0.48780535279805354,0.442986277396472,0.09887897604415574,0.44086406020936497,-0.5560075068641116,0.9538968166849616,sp600_long,SPY
DRH,SPY,XLB,MDY,RF,0.55,0.02,0.510443876859968,0.46361033749923075,0.09950737425553569,0.4354109737431864,-0.6040295884917521,0.7881448957189902,sp600_long,SPY
CVCO,SPY,XLI,IJR,RF,0.55,0.1,0.526056658816232,0.48367459358734605,0.09405325261552577,0.4290944973597209,-0.40719252120224925,0.4127332601536773,sp600_long,SPY
NVRI,SPY,XLI,MDY,LR,0.575,0.1,0.4858684281895316,0.46092493611560115,0.07299907001719053,0.42170813295711085,-0.5814638810786986,0.6750823271130626,sp600_long,SPY
WKC,SPY,XLF,MDY,RF,0.55,0.04,0.5127466589472668,0.4931289636892609,0.08522275376819954,0.41661706762841316,-0.40161417310262015,0.4961580680570801,sp600_long,SPY
AZZ,SPY,XLI,MDY,LR,0.55,0.02,0.5164783154641167,0.49496310818894684,0.09135237145923703,0.41603693824427124,-0.5645449937188454,0.7870472008781558,sp600_long,SPY
MODG,SPY,XLB,MDY,RF,0.55,0.08,0.49097582915010307,0.4666839885255895,0.08210075161534625,0.39689151797434696,-0.3957038577215545,0.30735455543358947,sp600_long,SPY
WOR,SPY,XLI,MDY,LR,0.55,0.04,0.520402097220598,0.46636548954281454,0.07270947545950701,0.3949674565397751,-0.5275318902111673,0.8726673984632273,sp600_long,SPY
PIPR,SPY,XLF,MDY,LR,0.55,0.02,0.5079402713530881,0.4677227509293062,0.07121023283135308,0.39189872092517813,-0.5497825287823119,0.9923161361141603,sp600_long,SPY
EPAC,SPY,XLI,IJR,LR,0.55,0.08,0.5479258980373986,0.514683665870596,0.07594858275764849,0.39112254117180795,-0.3610746583677895,0.6037321624588364,sp600_long,SPY
VECO,SPY,XLK,MDY,LR,0.55,0.1,0.47993405101348074,0.44359803092420347,0.07705725617058312,0.38743264107606173,-0.3666831478250736,0.36882546652030734,sp600_long,SPY
IIIN,SPY,XLI,IJR,RF,0.6,0.1,0.5264204517829186,0.47806322158736125,0.07609217954005265,0.3861600194473645,-0.6011943738658647,0.6849615806805708,sp600_long,SPY
CSGS,SPY,XLF,IJR,LR,0.55,0.08,0.5089226126570525,0.4653999810970941,0.06800638565214756,0.38503783621663734,-0.43256075058906474,0.562019758507135,sp600_long,SPY
VICR,SPY,XLK,MDY,RF,0.55,0.02,0.49292988070992144,0.4496926676437923,-0.08388692555583654,0.3721659563507883,-0.8582031672225225,0.9670691547749726,sp600_long,SPY
DGII,SPY,XLI,IJR,LR,0.6,0.02,0.46916569992266044,0.4482341809999123,0.04850774085457776,0.36476759460114383,-0.7407360836612785,0.9835345773874863,sp600_long,SPY
BANF,SPY,XLF,IJR,RF,0.6,0.1,0.5079351246671509,0.4904134987864887,0.0630634278393345,0.36441857354500773,-0.5038040943804702,0.5203073545554336,sp600_long,SPY
HELE,SPY,XLB,IJR,RF,0.55,0.08,0.5080369905773214,0.4731998834366623,0.05969369196168883,0.364192742779462,-0.2566143638369176,0.09549945115257959,sp600_long,SPY
MTH,SPY,XLB,MDY,RF,0.55,0.02,0.49391059179165214,0.4603206080512313,0.05721912574619625,0.36145038052457173,-0.6515686769527719,0.960482985729967,sp600_long,SPY
CASH,SPY,XLF,MDY,RF,0.575,0.04,0.492211400689308,0.4680699285958887,0.05990653229358478,0.3566438829539072,-0.4672996317421254,0.989010989010989,sp600_long,SPY
MOG-A,SPY,XLI,IJR,RF,0.6,0.04,0.5163952602705386,0.5098561648054889,0.06089494422666375,0.35315916572195777,-0.49987537191219145,0.9758507135016465,sp600_long,SPY
PLAB,SPY,XLK,MDY,LR,0.65,0.02,0.4610896268227823,0.43791929471597535,0.013167938550602054,0.3474214174521508,-0.8127753579506787,0.8737650933040615,sp600_long,SPY
MDU,SPY,XLI,MDY,RF,0.575,0.08,0.5139002689441772,0.5211355093664272,0.04655744362120107,0.34695819545396117,-0.15612732601951151,0.36223929747530187,sp600_long,SPY
UNFI,SPY,XLF,IJR,LR,0.55,0.04,0.4998262615343037,0.4773426956596568,0.02021393906745761,0.3447832041690369,-0.7988102744698727,0.9802414928649835,sp600_long,SPY
ACLS,SPY,XLK,IJR,RF,0.55,0.04,0.5137941048351967,0.47812877073716264,-0.019044377280030833,0.34387181384624704,-0.8864778619858896,0.8419319429198683,sp600_long,SPY
COHU,SPY,XLK,IJR,LR,0.625,0.02,0.4823355470454214,0.4495861665180233,0.025651166299071937,0.33858687498410706,-0.7704825206817955,0.8638858397365532,sp600_long,SPY
SRPT,SPY,XLV,,RF,0.6,0.08,0.5284549314804092,0.49560073336715,0.006280698914983063,0.338238519253586,-0.7416772848760589,0.9802414928649835,sp600_long,SPY
ACAD,SPY,XLV,,RF,0.575,0.02,0.4814466319243389,0.4712433737857394,0.04159608991172559,0.3342275873119528,-0.6005901582331563,0.884742041712404,sp600_long,SPY
IART,SPY,XLB,MDY,LR,0.6,0.1,0.4739507538273473,0.4583356324844786,0.05158209236916278,0.3237249790113288,-0.6149468489770004,0.42041712403951703,sp600_long,SPY
THRM,SPY,XLB,MDY,RF,0.55,0.04,0.5059366498251069,0.4680726725978017,0.04154555187915965,0.31815629838183995,-0.590748875177614,0.7222832052689352,sp600_long,SPY
STBA,SPY,XLF,IJR,RF,0.575,0.1,0.5331550594892066,0.49050583983171225,0.038856379738360314,0.31748905284011475,-0.211670514331173,0.15916575192096596,sp600_long,SPY
VSAT,SPY,XLI,IJR,LR,0.625,0.08,0.4852460285211199,0.4595744689546403,-0.11334374109674372,0.3132624340995336,-0.9332319750319096,0.9198682766190999,sp600_long,SPY
ABG,SPY,XLI,IJR,RF,0.55,0.1,0.5005260414655806,0.4916743352571671,0.04763347808810536,0.3085342694090414,-0.4648100451157604,0.3205268935236004,sp600_long,SPY
BJRI,SPY,XLY,MDY,RF,0.55,0.04,0.4914742828452529,0.4715782537589656,0.020603740210955568,0.3084840405127594,-0.6977427749612459,0.8298572996706916,sp600_long,SPY
GBX,SPY,XLI,MDY,LR,0.55,0.1,0.5071262827794445,0.4665179326759201,0.04115701923084614,0.3035844130651001,-0.5028698630036565,0.5993413830954994,sp600_long,SPY
ETD,SPY,XLI,IJR,LR,0.6,0.02,0.515525642881266,0.4974936589488783,0.03449310066060263,0.2981024245691134,-0.5497124974735592,0.9121844127332601,sp600_long,SPY
HP,SPY,XLE,MDY,RF,0.575,0.1,0.4921452049497293,0.4733644620165298,0.045003392728536484,0.2923666485622754,-0.3258066979239803,0.19099890230515917,sp600_long,SPY
WERN,SPY,XLI,MDY,RF,0.575,0.1,0.5025952228496032,0.46243035704532276,0.03499933820943113,0.2909275812546266,-0.2176466662388994,0.2261251372118551,sp600_long,SPY
NX,SPY,XLI,IJR,RF,0.55,0.1,0.4820420629397665,0.46031704089024145,0.040247708010800576,0.28246869158970916,-0.3643702561133233,0.2217343578485181,sp600_long,SPY
SMTC,SPY,XLK,MDY,LR,0.65,0.02,0.49803840095857443,0.47764439928380864,-0.1475524834285673,0.2814319883485771,-0.8913325682289337,0.9791437980241493,sp600_long,SPY
IOSP,SPY,XLB,IJR,LR,0.575,0.1,0.5133110270584812,0.47551906804916644,0.039614243113119896,0.27957003360283755,-0.362348988008267,0.4478594950603732,sp600_long,SPY
AAP,SPY,XLB,MDY,LR,0.625,0.08,0.47338877338877333,0.45037140769984985,0.034107464818261546,0.27749938596514145,-0.3473062140287362,0.4950603732162459,sp600_long,SPY
SCHL,SPY,XLI,IJR,RF,0.575,0.1,0.4896270564963574,0.49484427468672176,0.036269422141559815,0.2674396655117946,-0.36341450038186296,0.3995609220636663,sp600_long,SPY
WDFC,SPY,XLRE,IJR,RF,0.575,0.1,0.5103826918895411,0.4751798259662785,0.019939403102211095,0.2673146103354933,-0.09279290694099462,0.14437367303609341,sp600_long,SPY
NWN,SPY,XLU,IJR,LR,0.65,0.04,0.4917508953826252,0.46636763214956,0.034863263158813274,0.26376664289422536,-0.32501724109656493,0.9780461031833151,sp600_long,SPY
FSS,SPY,XLI,IJR,LR,0.625,0.06,0.5268865509279387,0.5132004973498071,0.022482800528925928,0.2572849832588138,-0.5036906295307262,0.8803512623490669,sp600_long,SPY
ALG,SPY,XLI,IJR,RF,0.575,0.1,0.4867613757330598,0.45900977622691247,0.030035797651475127,0.2563406597461267,-0.2580487122775704,0.24039517014270034,sp600_long,SPY
MRCY,SPY,XLI,MDY,RF,0.65,0.08,0.5122433240142679,0.5123272003376445,-0.009365718807339718,0.25322197798905727,-0.6573954114007642,0.9846322722283205,sp600_long,SPY
CNS,SPY,XLRE,MDY,LR,0.6,0.08,0.5538905538905539,0.46211743353076723,0.030964081510991504,0.2502293035097999,-0.2974358889912734,0.2823779193205945,sp600_long,SPY
